change_requests_reviews.Time,change_requests_reviews,change_requests_reviews.name
2018-08-01,371.0,symfony_symfony
2018-08-01,192.0,systemd_systemd
2018-08-01,3.0,tachiyomiorg_tachiyomiextensions
2018-08-01,67.0,TeamNewPipe_NewPipe
2018-08-01,457.0,tensorflow_tensorflow
2018-08-01,16.0,termux_termuxpackages
2018-08-01,592.0,tgstation_tgstation
2018-08-01,70.0,Ultimaker_Cura
2018-08-01,38.0,ValveSoftware_Proton
2018-08-01,80.0,vercel_next.js
2018-08-01,419.0,voidlinux_voidpackages
2018-08-01,50.0,woocommerce_woocommerce
2018-08-01,1368.0,WordPress_gutenberg
2018-08-01,184.0,xamarin_xamarinmacios
2018-08-01,232.0,xbmc_xbmc
2018-08-01,271.0,yuzuemu_yuzu
2018-08-01,1261.0,zephyrprojectrtos_zephyr
2018-08-01,90.0,ziglang_zig
2018-08-01,253.0,zulip_zulip
2018-09-01,4.0,AdguardTeam_AdguardFilters
2018-09-01,757.0,angular_angular
2018-09-01,184.0,angular_components
2018-09-01,131.0,ankidroid_AnkiAndroid
2018-09-01,1287.0,ansible_ansible
2018-09-01,88.0,antdesign_antdesign
2018-09-01,300.0,apache_airflow
2018-09-01,446.0,apache_arrow
2018-09-01,521.0,apache_beam
2018-09-01,463.0,apache_flink
2018-09-01,173.0,apache_hudi
2018-09-01,147.0,apache_pulsar
2018-09-01,2137.0,apache_spark
2018-09-01,173.0,apache_superset
2018-09-01,624.0,apache_tvm
2018-09-01,1065.0,apple_swift
2018-09-01,369.0,ArduPilot_ardupilot
2018-09-01,56.0,argoproj_argocd
2018-09-01,136.0,Automattic_jetpack
2018-09-01,917.0,Automattic_wpcalypso
2018-09-01,426.0,aws_awscdk
2018-09-01,51.0,awsamplify_amplifycli
2018-09-01,4.0,azerothcore_azerothcorewotlk
2018-09-01,397.0,Azure_azurecli
2018-09-01,1269.0,Azure_azurepowershell
2018-09-01,471.0,Azure_azurerestapispecs
2018-09-01,29.0,Azure_azuresdkforjava
2018-09-01,16.0,Azure_azuresdkforjs
2018-09-01,173.0,Azure_azuresdkfornet
2018-09-01,21.0,Azure_azuresdkforpython
2018-09-01,90.0,bioconda_biocondarecipes
2018-09-01,971.0,bitcoin_bitcoin
2018-09-01,24.0,bitnami_charts
2018-09-01,8.0,brave_bravebrowser
2018-09-01,246.0,brave_bravecore
2018-09-01,10.0,ccxt_ccxt
2018-09-01,978.0,ceph_ceph
2018-09-01,778.0,cilium_cilium
2018-09-01,440.0,CleverRaven_CataclysmDDA
2018-09-01,130.0,ClickHouse_ClickHouse
2018-09-01,394.0,cmssw_cmssw
2018-09-01,96.0,cockroachdb_cockroach
2018-09-01,377.0,condaforge_stagedrecipes
2018-09-01,383.0,containers_podman
2018-09-01,8.0,cypressio_cypress
2018-09-01,37.0,darktableorg_darktable
2018-09-01,269.0,DataDog_datadogagent
2018-09-01,578.0,DefinitelyTyped_DefinitelyTyped
2018-09-01,102.0,demisto_content
2018-09-01,326.0,denoland_deno
2018-09-01,213.0,desktop_desktop
2018-09-01,11.0,docker_docs
2018-09-01,320.0,dotnet_AspNetCore.Docs
2018-09-01,347.0,dotnet_docs
2018-09-01,64.0,dotnet_efcore
2018-09-01,1518.0,dotnet_roslyn
2018-09-01,1664.0,elastic_elasticsearch
2018-09-01,857.0,elastic_kibana
2018-09-01,392.0,electron_electron
2018-09-01,17.0,elementor_elementor
2018-09-01,1121.0,envoyproxy_envoy
2018-09-01,8.0,espressif_espidf
2018-09-01,15.0,expo_expo
2018-09-01,227.0,facebook_react
2018-09-01,176.0,facebook_reactnative
2018-09-01,17.0,firebase_firebaseandroidsdk
2018-09-01,3.0,firstcontributions_firstcontributions
2018-09-01,262.0,flathub_flathub
2018-09-01,197.0,flutter_engine
2018-09-01,610.0,flutter_flutter
2018-09-01,62.0,flutter_plugins
2018-09-01,618.0,gatsbyjs_gatsby
2018-09-01,486.0,gentoo_gentoo
2018-09-01,619.0,getsentry_sentry
2018-09-01,131.0,github_codeql
2018-09-01,34.0,gogitea_gitea
2018-09-01,397.0,godotengine_godot
2018-09-01,677.0,gradle_gradle
2018-09-01,111.0,grafana_grafana
2018-09-01,17.0,gravitational_teleport
2018-09-01,315.0,grpc_grpc
2018-09-01,81.0,hashicorp_terraformprovideraws
2018-09-01,187.0,hashicorp_terraformproviderazurerm
2018-09-01,212.0,hashicorp_vault
2018-09-01,1293.0,homeassistant_core
2018-09-01,70.0,homeassistant_frontend
2018-09-01,118.0,homeassistant_homeassistant.io
2018-09-01,103.0,Homebrew_homebrewcask
2018-09-01,388.0,Homebrew_homebrewcore
2018-09-01,195.0,influxdata_telegraf
2018-09-01,19.0,IntelRealSense_librealsense
2018-09-01,952.0,istio_istio
2018-09-01,232.0,jitsi_jitsimeet
2018-09-01,625.0,joomla_joomlacms
2018-09-01,252.0,JuliaLang_julia
2018-09-01,119.0,keycloak_keycloak
2018-09-01,2011.0,kubernetes_kubernetes
2018-09-01,54.0,kubernetes_minikube
2018-09-01,763.0,kubernetes_testinfra
2018-09-01,439.0,kubernetes_website
2018-09-01,146.0,kubevirt_kubevirt
2018-09-01,109.0,laravel_framework
2018-09-01,170.0,leanprovercommunity_mathlib
2018-09-01,221.0,macports_macportsports
2018-09-01,141.0,magento_magento2
2018-09-01,102.0,MarlinFirmware_Marlin
2018-09-01,12.0,mastodon_mastodon
2018-09-01,300.0,matplotlib_matplotlib
2018-09-01,120.0,matrixorg_synapse
2018-09-01,183.0,mattermost_mattermostwebapp
2018-09-01,52.0,metabase_metabase
2018-09-01,94.0,MetaMask_metamaskextension
2018-09-01,68.0,microsoft_azuredatastudio
2018-09-01,355.0,microsoft_fluentui
2018-09-01,19.0,microsoft_terminal
2018-09-01,326.0,microsoft_TypeScript
2018-09-01,10.0,microsoft_vcpkg
2018-09-01,140.0,microsoft_vscode
2018-09-01,21.0,MicrosoftDocs_azuredocs
2018-09-01,297.0,microsoftgraph_microsoftgraphdocs
2018-09-01,307.0,mlflow_mlflow
2018-09-01,10.0,mozillamobile_fenix
2018-09-01,192.0,mrdoob_three.js
2018-09-01,190.0,mui_materialui
2018-09-01,126.0,neovim_neovim
2018-09-01,4.0,nextcloud_desktop
2018-09-01,113.0,nextcloud_server
2018-09-01,1049.0,NixOS_nixpkgs
2018-09-01,22.0,nrwl_nx
2018-09-01,91.0,obsproject_obsstudio
2018-09-01,465.0,odoo_odoo
2018-09-01,104.0,OpenAPITools_openapigenerator
2018-09-01,181.0,opencv_opencv
2018-09-01,606.0,openhab_openhabaddons
2018-09-01,774.0,openshift_openshiftdocs
2018-09-01,358.0,openshift_release
2018-09-01,486.0,openssl_openssl
2018-09-01,92.0,openwrt_openwrt
2018-09-01,542.0,oppia_oppia
2018-09-01,562.0,PaddlePaddle_Paddle
2018-09-01,1137.0,pandasdev_pandas
2018-09-01,163.0,php_phpsrc
2018-09-01,916.0,pingcap_tidb
2018-09-01,302.0,PowerShell_PowerShell
2018-09-01,93.0,ppy_osu
2018-09-01,643.0,PrestaShop_PrestaShop
2018-09-01,6.0,prusa3d_PrusaSlicer
2018-09-01,611.0,python_cpython
2018-09-01,1433.0,pytorch_pytorch
2018-09-01,279.0,qbittorrent_qBittorrent
2018-09-01,506.0,qgis_QGIS
2018-09-01,497.0,qmk_qmk_firmware
2018-09-01,361.0,rails_rails
2018-09-01,119.0,rancher_rancher
2018-09-01,351.0,rapid7_metasploitframework
2018-09-01,302.0,rayproject_ray
2018-09-01,268.0,RocketChat_Rocket.Chat
2018-09-01,58.0,RPCS3_rpcs3
2018-09-01,44.0,rstudio_rstudio
2018-09-01,1128.0,rustlang_rust
2018-09-01,440.0,scikitlearn_scikitlearn
2018-09-01,218.0,scipy_scipy
2018-09-01,309.0,solanalabs_solana
2018-09-01,320.0,spack_spack
2018-09-01,124.0,spyderide_spyder
2018-09-01,143.0,storybookjs_storybook
2018-09-01,50.0,strapi_strapi
2018-09-01,753.0,symfony_symfony
2018-09-01,268.0,systemd_systemd
2018-09-01,20.0,tachiyomiorg_tachiyomiextensions
2018-09-01,15.0,TeamNewPipe_NewPipe
2018-09-01,382.0,tensorflow_tensorflow
2018-09-01,11.0,termux_termuxpackages
2018-09-01,711.0,tgstation_tgstation
2018-09-01,1.0,uBlockOrigin_uAssets
2018-09-01,111.0,Ultimaker_Cura
2018-09-01,20.0,ValveSoftware_Proton
2018-09-01,82.0,vercel_next.js
2018-09-01,409.0,voidlinux_voidpackages
2018-09-01,41.0,woocommerce_woocommerce
2018-09-01,705.0,WordPress_gutenberg
2018-09-01,97.0,xamarin_xamarinmacios
2018-09-01,197.0,xbmc_xbmc
2018-09-01,310.0,yuzuemu_yuzu
2018-09-01,1604.0,zephyrprojectrtos_zephyr
2018-09-01,4.0,zerotomastery_starthereguidelines
2018-09-01,42.0,ziglang_zig
2018-09-01,80.0,zulip_zulip
2018-10-01,1.0,alibaba_nacos
2018-10-01,849.0,angular_angular
2018-10-01,292.0,angular_components
2018-10-01,82.0,ankidroid_AnkiAndroid
2018-10-01,1416.0,ansible_ansible
2018-10-01,100.0,antdesign_antdesign
2018-10-01,419.0,apache_airflow
2018-10-01,638.0,apache_arrow
2018-10-01,841.0,apache_beam
2018-10-01,9.0,apache_doris
2018-10-01,814.0,apache_flink
2018-10-01,126.0,apache_hudi
2018-10-01,249.0,apache_pulsar
2018-10-01,4.0,apache_shardingsphere
2018-10-01,2522.0,apache_spark
2018-10-01,259.0,apache_superset
2018-10-01,762.0,apache_tvm
2018-10-01,1096.0,apple_swift
2018-10-01,262.0,ArduPilot_ardupilot
2018-10-01,10.0,argoproj_argocd
2018-10-01,358.0,Automattic_jetpack
2018-10-01,767.0,Automattic_wpcalypso
2018-10-01,538.0,aws_awscdk
2018-10-01,30.0,awsamplify_amplifycli
2018-10-01,29.0,azerothcore_azerothcorewotlk
2018-10-01,273.0,Azure_azurecli
2018-10-01,388.0,Azure_azurepowershell
2018-10-01,287.0,Azure_azurerestapispecs
2018-10-01,4.0,Azure_azuresdkforjava
2018-10-01,40.0,Azure_azuresdkforjs
2018-10-01,174.0,Azure_azuresdkfornet
2018-10-01,98.0,bioconda_biocondarecipes
2018-10-01,786.0,bitcoin_bitcoin
2018-10-01,16.0,bitnami_charts
2018-10-01,5.0,brave_bravebrowser
2018-10-01,296.0,brave_bravecore
2018-10-01,15.0,ccxt_ccxt
2018-10-01,1069.0,ceph_ceph
2018-10-01,823.0,cilium_cilium
2018-10-01,433.0,CleverRaven_CataclysmDDA
2018-10-01,171.0,ClickHouse_ClickHouse
2018-10-01,396.0,cmssw_cmssw
2018-10-01,162.0,cockroachdb_cockroach
2018-10-01,245.0,condaforge_stagedrecipes
2018-10-01,275.0,containers_podman
2018-10-01,13.0,cypressio_cypress
2018-10-01,65.0,darktableorg_darktable
2018-10-01,415.0,DataDog_datadogagent
2018-10-01,2.0,dbeaver_dbeaver
2018-10-01,698.0,DefinitelyTyped_DefinitelyTyped
2018-10-01,118.0,demisto_content
2018-10-01,633.0,denoland_deno
2018-10-01,1.0,departmentofveteransaffairs_va.govteam
2018-10-01,293.0,desktop_desktop
2018-10-01,15.0,docker_docs
2018-10-01,16.0,dotnet_aspnetcore
2018-10-01,427.0,dotnet_AspNetCore.Docs
2018-10-01,569.0,dotnet_docs
2018-10-01,183.0,dotnet_efcore
2018-10-01,2335.0,dotnet_roslyn
2018-10-01,1944.0,elastic_elasticsearch
2018-10-01,1839.0,elastic_kibana
2018-10-01,447.0,electron_electron
2018-10-01,57.0,elementor_elementor
2018-10-01,1559.0,envoyproxy_envoy
2018-10-01,26.0,espressif_espidf
2018-10-01,231.0,expo_expo
2018-10-01,188.0,facebook_react
2018-10-01,238.0,facebook_reactnative
2018-10-01,112.0,firebase_firebaseandroidsdk
2018-10-01,67.0,firstcontributions_firstcontributions
2018-10-01,440.0,flathub_flathub
2018-10-01,411.0,flutter_engine
2018-10-01,1054.0,flutter_flutter
2018-10-01,55.0,flutter_plugins
2018-10-01,1008.0,gatsbyjs_gatsby
2018-10-01,1084.0,gentoo_gentoo
2018-10-01,780.0,getsentry_sentry
2018-10-01,291.0,github_codeql
2018-10-01,172.0,gogitea_gitea
2018-10-01,372.0,godotengine_godot
2018-10-01,21.0,golang_go
2018-10-01,784.0,gradle_gradle
2018-10-01,195.0,grafana_grafana
2018-10-01,45.0,gravitational_teleport
2018-10-01,578.0,grpc_grpc
2018-10-01,321.0,hashicorp_terraformprovideraws
2018-10-01,337.0,hashicorp_terraformproviderazurerm
2018-10-01,329.0,hashicorp_vault
2018-10-01,2176.0,homeassistant_core
2018-10-01,703.0,homeassistant_frontend
2018-10-01,682.0,homeassistant_homeassistant.io
2018-10-01,138.0,Homebrew_homebrewcask
2018-10-01,287.0,Homebrew_homebrewcore
2018-10-01,135.0,influxdata_telegraf
2018-10-01,25.0,IntelRealSense_librealsense
2018-10-01,919.0,istio_istio
2018-10-01,54.0,jitsi_jitsimeet
2018-10-01,323.0,joomla_joomlacms
2018-10-01,432.0,JuliaLang_julia
2018-10-01,158.0,keycloak_keycloak
2018-10-01,8.0,Koenkk_zigbee2mqtt
2018-10-01,2568.0,kubernetes_kubernetes
2018-10-01,84.0,kubernetes_minikube
2018-10-01,1039.0,kubernetes_testinfra
2018-10-01,231.0,kubernetes_website
2018-10-01,272.0,kubevirt_kubevirt
2018-10-01,98.0,laravel_framework
2018-10-01,162.0,leanprovercommunity_mathlib
2018-10-01,158.0,macports_macportsports
2018-10-01,285.0,magento_magento2
2018-10-01,165.0,MarlinFirmware_Marlin
2018-10-01,104.0,mastodon_mastodon
2018-10-01,416.0,matplotlib_matplotlib
2018-10-01,190.0,matrixorg_synapse
2018-10-01,345.0,mattermost_mattermostwebapp
2018-10-01,44.0,metabase_metabase
2018-10-01,111.0,MetaMask_metamaskextension
2018-10-01,113.0,microsoft_azuredatastudio
2018-10-01,512.0,microsoft_fluentui
2018-10-01,3.0,microsoft_terminal
2018-10-01,384.0,microsoft_TypeScript
2018-10-01,9.0,microsoft_vcpkg
2018-10-01,234.0,microsoft_vscode
2018-10-01,44.0,MicrosoftDocs_azuredocs
2018-10-01,119.0,microsoftgraph_microsoftgraphdocs
2018-10-01,157.0,mlflow_mlflow
2018-10-01,77.0,mrdoob_three.js
2018-10-01,219.0,mui_materialui
2018-10-01,117.0,neovim_neovim
2018-10-01,406.0,nextcloud_server
2018-10-01,1394.0,NixOS_nixpkgs
2018-10-01,48.0,nrwl_nx
2018-10-01,4.0,obsproject_obsstudio
2018-10-01,503.0,odoo_odoo
2018-10-01,77.0,OpenAPITools_openapigenerator
2018-10-01,138.0,opencv_opencv
2018-10-01,237.0,openhab_openhabaddons
2018-10-01,434.0,openshift_openshiftdocs
2018-10-01,255.0,openshift_release
2018-10-01,504.0,openssl_openssl
2018-10-01,83.0,openwrt_openwrt
2018-10-01,495.0,oppia_oppia
2018-10-01,556.0,PaddlePaddle_Paddle
2018-10-01,1938.0,pandasdev_pandas
2018-10-01,117.0,php_phpsrc
2018-10-01,704.0,pingcap_tidb
2018-10-01,462.0,PowerShell_PowerShell
2018-10-01,69.0,ppy_osu
2018-10-01,545.0,PrestaShop_PrestaShop
2018-10-01,867.0,python_cpython
2018-10-01,1485.0,pytorch_pytorch
2018-10-01,359.0,qbittorrent_qBittorrent
2018-10-01,275.0,qgis_QGIS
2018-10-01,722.0,qmk_qmk_firmware
2018-10-01,388.0,rails_rails
2018-10-01,79.0,rancher_rancher
2018-10-01,293.0,rapid7_metasploitframework
2018-10-01,317.0,rayproject_ray
2018-10-01,34.0,renovatebot_renovate
2018-10-01,61.0,RocketChat_Rocket.Chat
2018-10-01,84.0,RPCS3_rpcs3
2018-10-01,57.0,rstudio_rstudio
2018-10-01,969.0,rustlang_rust
2018-10-01,823.0,scikitlearn_scikitlearn
2018-10-01,159.0,scipy_scipy
2018-10-01,365.0,solanalabs_solana
2018-10-01,356.0,sourcegraph_sourcegraph
2018-10-01,353.0,spack_spack
2018-10-01,122.0,spyderide_spyder
2018-10-01,223.0,storybookjs_storybook
2018-10-01,83.0,strapi_strapi
2018-10-01,1069.0,symfony_symfony
2018-10-01,445.0,systemd_systemd
2018-10-01,10.0,tachiyomiorg_tachiyomi
2018-10-01,13.0,tachiyomiorg_tachiyomiextensions
2018-10-01,13.0,TeamNewPipe_NewPipe
2018-10-01,588.0,tensorflow_tensorflow
2018-10-01,3.0,termux_termuxpackages
2018-10-01,711.0,tgstation_tgstation
2018-10-01,243.0,Ultimaker_Cura
2018-10-01,12.0,ValveSoftware_Proton
2018-10-01,95.0,vercel_next.js
2018-10-01,485.0,voidlinux_voidpackages
2018-10-01,21.0,woocommerce_woocommerce
2018-10-01,1450.0,WordPress_gutenberg
2018-10-01,159.0,xamarin_xamarinmacios
2018-10-01,392.0,xbmc_xbmc
2018-10-01,316.0,yuzuemu_yuzu
2018-10-01,1877.0,zephyrprojectrtos_zephyr
2018-10-01,58.0,ziglang_zig
2018-10-01,134.0,zulip_zulip
2018-11-01,10.0,AdguardTeam_AdguardFilters
2018-11-01,2.0,alibaba_nacos
2018-11-01,738.0,angular_angular
2018-11-01,125.0,angular_components
2018-11-01,58.0,ankidroid_AnkiAndroid
2018-11-01,1734.0,ansible_ansible
2018-11-01,121.0,antdesign_antdesign
2018-11-01,286.0,apache_airflow
2018-11-01,512.0,apache_arrow
2018-11-01,754.0,apache_beam
2018-11-01,219.0,apache_doris
2018-11-01,769.0,apache_flink
2018-11-01,35.0,apache_hudi
2018-11-01,15.0,apache_iceberg
2018-11-01,270.0,apache_pulsar
2018-11-01,1.0,apache_shardingsphere
2018-11-01,1838.0,apache_spark
2018-11-01,221.0,apache_superset
2018-11-01,329.0,apache_tvm
2018-11-01,1272.0,apple_swift
2018-11-01,345.0,ArduPilot_ardupilot
2018-11-01,38.0,argoproj_argocd
2018-11-01,417.0,Automattic_jetpack
2018-11-01,1118.0,Automattic_wpcalypso
2018-11-01,553.0,aws_awscdk
2018-11-01,142.0,awsamplify_amplifycli
2018-11-01,6.0,azerothcore_azerothcorewotlk
2018-11-01,130.0,Azure_azurecli
2018-11-01,258.0,Azure_azurepowershell
2018-11-01,365.0,Azure_azurerestapispecs
2018-11-01,8.0,Azure_azuresdkforjava
2018-11-01,5.0,Azure_azuresdkforjs
2018-11-01,117.0,Azure_azuresdkfornet
2018-11-01,15.0,Azure_azuresdkforpython
2018-11-01,101.0,bioconda_biocondarecipes
2018-11-01,778.0,bitcoin_bitcoin
2018-11-01,33.0,bitnami_charts
2018-11-01,19.0,brave_bravebrowser
2018-11-01,365.0,brave_bravecore
2018-11-01,30.0,ccxt_ccxt
2018-11-01,894.0,ceph_ceph
2018-11-01,792.0,cilium_cilium
2018-11-01,421.0,CleverRaven_CataclysmDDA
2018-11-01,112.0,ClickHouse_ClickHouse
2018-11-01,371.0,cmssw_cmssw
2018-11-01,31.0,cockroachdb_cockroach
2018-11-01,202.0,condaforge_stagedrecipes
2018-11-01,324.0,containers_podman
2018-11-01,7.0,cypressio_cypress
2018-11-01,63.0,darktableorg_darktable
2018-11-01,217.0,DataDog_datadogagent
2018-11-01,684.0,DefinitelyTyped_DefinitelyTyped
2018-11-01,140.0,demisto_content
2018-11-01,212.0,denoland_deno
2018-11-01,223.0,desktop_desktop
2018-11-01,111.0,docker_docs
2018-11-01,256.0,dotnet_aspnetcore
2018-11-01,440.0,dotnet_AspNetCore.Docs
2018-11-01,452.0,dotnet_docs
2018-11-01,51.0,dotnet_efcore
2018-11-01,3004.0,dotnet_roslyn
2018-11-01,2353.0,elastic_elasticsearch
2018-11-01,1516.0,elastic_kibana
2018-11-01,243.0,electron_electron
2018-11-01,7.0,elementor_elementor
2018-11-01,1097.0,envoyproxy_envoy
2018-11-01,32.0,espressif_espidf
2018-11-01,277.0,expo_expo
2018-11-01,246.0,facebook_react
2018-11-01,167.0,facebook_reactnative
2018-11-01,127.0,firebase_firebaseandroidsdk
2018-11-01,408.0,flathub_flathub
2018-11-01,144.0,flutter_engine
2018-11-01,960.0,flutter_flutter
2018-11-01,121.0,flutter_plugins
2018-11-01,501.0,gatsbyjs_gatsby
2018-11-01,672.0,gentoo_gentoo
2018-11-01,827.0,getsentry_sentry
2018-11-01,340.0,github_codeql
2018-11-01,138.0,gogitea_gitea
2018-11-01,195.0,godotengine_godot
2018-11-01,5.0,golang_go
2018-11-01,572.0,gradle_gradle
2018-11-01,147.0,grafana_grafana
2018-11-01,48.0,gravitational_teleport
2018-11-01,466.0,grpc_grpc
2018-11-01,211.0,hashicorp_terraformprovideraws
2018-11-01,301.0,hashicorp_terraformproviderazurerm
2018-11-01,359.0,hashicorp_vault
2018-11-01,1979.0,homeassistant_core
2018-11-01,479.0,homeassistant_frontend
2018-11-01,139.0,homeassistant_homeassistant.io
2018-11-01,79.0,Homebrew_homebrewcask
2018-11-01,261.0,Homebrew_homebrewcore
2018-11-01,67.0,influxdata_telegraf
2018-11-01,13.0,IntelRealSense_librealsense
2018-11-01,720.0,istio_istio
2018-11-01,1.0,JetBrains_swot
2018-11-01,16.0,jitsi_jitsimeet
2018-11-01,192.0,joomla_joomlacms
2018-11-01,260.0,JuliaLang_julia
2018-11-01,43.0,keycloak_keycloak
2018-11-01,2578.0,kubernetes_kubernetes
2018-11-01,30.0,kubernetes_minikube
2018-11-01,551.0,kubernetes_testinfra
2018-11-01,1033.0,kubernetes_website
2018-11-01,258.0,kubevirt_kubevirt
2018-11-01,92.0,laravel_framework
2018-11-01,133.0,leanprovercommunity_mathlib
2018-11-01,118.0,macports_macportsports
2018-11-01,447.0,magento_magento2
2018-11-01,100.0,MarlinFirmware_Marlin
2018-11-01,32.0,mastodon_mastodon
2018-11-01,297.0,matplotlib_matplotlib
2018-11-01,113.0,matrixorg_synapse
2018-11-01,337.0,mattermost_mattermostwebapp
2018-11-01,28.0,metabase_metabase
2018-11-01,61.0,MetaMask_metamaskextension
2018-11-01,170.0,microsoft_azuredatastudio
2018-11-01,582.0,microsoft_fluentui
2018-11-01,2.0,microsoft_terminal
2018-11-01,325.0,microsoft_TypeScript
2018-11-01,29.0,microsoft_vcpkg
2018-11-01,70.0,microsoft_vscode
2018-11-01,59.0,MicrosoftDocs_azuredocs
2018-11-01,4.0,MicrosoftDocs_msteamsdocs
2018-11-01,153.0,microsoftgraph_microsoftgraphdocs
2018-11-01,177.0,mlflow_mlflow
2018-11-01,64.0,mrdoob_three.js
2018-11-01,249.0,mui_materialui
2018-11-01,98.0,neovim_neovim
2018-11-01,8.0,nextcloud_desktop
2018-11-01,197.0,nextcloud_server
2018-11-01,1711.0,NixOS_nixpkgs
2018-11-01,17.0,nrwl_nx
2018-11-01,649.0,odoo_odoo
2018-11-01,10.0,openmmlab_mmdetection
2018-11-01,99.0,OpenAPITools_openapigenerator
2018-11-01,171.0,opencv_opencv
2018-11-01,491.0,openhab_openhabaddons
2018-11-01,244.0,openshift_openshiftdocs
2018-11-01,247.0,openshift_release
2018-11-01,623.0,openssl_openssl
2018-11-01,90.0,openwrt_openwrt
2018-11-01,431.0,oppia_oppia
2018-11-01,841.0,PaddlePaddle_Paddle
2018-11-01,2469.0,pandasdev_pandas
2018-11-01,102.0,php_phpsrc
2018-11-01,955.0,pingcap_tidb
2018-11-01,462.0,PowerShell_PowerShell
2018-11-01,74.0,ppy_osu
2018-11-01,354.0,PrestaShop_PrestaShop
2018-11-01,525.0,python_cpython
2018-11-01,1585.0,pytorch_pytorch
2018-11-01,304.0,qbittorrent_qBittorrent
2018-11-01,157.0,qgis_QGIS
2018-11-01,697.0,qmk_qmk_firmware
2018-11-01,236.0,rails_rails
2018-11-01,154.0,rancher_rancher
2018-11-01,323.0,rapid7_metasploitframework
2018-11-01,388.0,rayproject_ray
2018-11-01,5.0,redis_redis
2018-11-01,70.0,renovatebot_renovate
2018-11-01,28.0,RocketChat_Rocket.Chat
2018-11-01,60.0,RPCS3_rpcs3
2018-11-01,52.0,rstudio_rstudio
2018-11-01,1140.0,rustlang_rust
2018-11-01,620.0,scikitlearn_scikitlearn
2018-11-01,209.0,scipy_scipy
2018-11-01,302.0,solanalabs_solana
2018-11-01,375.0,sourcegraph_sourcegraph
2018-11-01,304.0,spack_spack
2018-11-01,200.0,spyderide_spyder
2018-11-01,95.0,storybookjs_storybook
2018-11-01,58.0,strapi_strapi
2018-11-01,507.0,symfony_symfony
2018-11-01,591.0,systemd_systemd
2018-11-01,16.0,TeamNewPipe_NewPipe
2018-11-01,315.0,tensorflow_tensorflow
2018-11-01,2.0,termux_termuxpackages
2018-11-01,541.0,tgstation_tgstation
2018-11-01,204.0,Ultimaker_Cura
2018-11-01,2.0,ValveSoftware_Proton
2018-11-01,91.0,vercel_next.js
2018-11-01,601.0,voidlinux_voidpackages
2018-11-01,14.0,woocommerce_woocommerce
2018-11-01,1705.0,WordPress_gutenberg
2018-11-01,119.0,xamarin_xamarinmacios
2018-11-01,273.0,xbmc_xbmc
2018-11-01,302.0,yuzuemu_yuzu
2018-11-01,2235.0,zephyrprojectrtos_zephyr
2018-11-01,63.0,ziglang_zig
2018-11-01,115.0,zulip_zulip
2018-12-01,28.0,AdguardTeam_AdguardFilters
2018-12-01,3.0,alibaba_nacos
2018-12-01,733.0,angular_angular
2018-12-01,109.0,angular_components
2018-12-01,34.0,ankidroid_AnkiAndroid
2018-12-01,1386.0,ansible_ansible
2018-12-01,158.0,antdesign_antdesign
2018-12-01,279.0,apache_airflow
2018-12-01,552.0,apache_arrow
2018-12-01,539.0,apache_beam
2018-12-01,140.0,apache_doris
2018-12-01,398.0,apache_flink
2018-12-01,30.0,apache_hudi
2018-12-01,95.0,apache_iceberg
2018-12-01,222.0,apache_pulsar
2018-12-01,57.0,apache_shardingsphere
2018-12-01,1836.0,apache_spark
2018-12-01,85.0,apache_superset
2018-12-01,601.0,apache_tvm
2018-12-01,1031.0,apple_swift
2018-12-01,238.0,ArduPilot_ardupilot
2018-12-01,15.0,argoproj_argocd
2018-12-01,110.0,Automattic_jetpack
2018-12-01,807.0,Automattic_wpcalypso
2018-12-01,202.0,aws_awscdk
2018-12-01,8.0,awsamplify_amplifycli
2018-12-01,35.0,azerothcore_azerothcorewotlk
2018-12-01,171.0,Azure_azurecli
2018-12-01,339.0,Azure_azurepowershell
2018-12-01,307.0,Azure_azurerestapispecs
2018-12-01,9.0,Azure_azuresdkforjava
2018-12-01,6.0,Azure_azuresdkforjs
2018-12-01,131.0,Azure_azuresdkfornet
2018-12-01,34.0,Azure_azuresdkforpython
2018-12-01,121.0,bioconda_biocondarecipes
2018-12-01,474.0,bitcoin_bitcoin
2018-12-01,20.0,bitnami_charts
2018-12-01,5.0,brave_bravebrowser
2018-12-01,322.0,brave_bravecore
2018-12-01,26.0,ccxt_ccxt
2018-12-01,762.0,ceph_ceph
2018-12-01,171.0,cilium_cilium
2018-12-01,435.0,CleverRaven_CataclysmDDA
2018-12-01,144.0,ClickHouse_ClickHouse
2018-12-01,570.0,cmssw_cmssw
2018-12-01,57.0,cockroachdb_cockroach
2018-12-01,423.0,condaforge_stagedrecipes
2018-12-01,311.0,containers_podman
2018-12-01,11.0,cypressio_cypress
2018-12-01,85.0,darktableorg_darktable
2018-12-01,99.0,DataDog_datadogagent
2018-12-01,6.0,dbeaver_dbeaver
2018-12-01,530.0,DefinitelyTyped_DefinitelyTyped
2018-12-01,465.0,demisto_content
2018-12-01,196.0,denoland_deno
2018-12-01,67.0,desktop_desktop
2018-12-01,51.0,docker_docs
2018-12-01,628.0,dotnet_aspnetcore
2018-12-01,143.0,dotnet_AspNetCore.Docs
2018-12-01,358.0,dotnet_docs
2018-12-01,71.0,dotnet_efcore
2018-12-01,2067.0,dotnet_roslyn
2018-12-01,1969.0,elastic_elasticsearch
2018-12-01,1441.0,elastic_kibana
