attention.Time,attention.name,attention
2016-10-01,apache_arrow,38.0
2016-10-01,apache_beam,100.0
2016-10-01,apache_flink,221.0
2016-10-01,apache_pulsar,149.0
2016-10-01,apache_shardingsphere,138.0
2016-10-01,apache_spark,1269.0
2016-10-01,apache_superset,504.0
2016-10-01,apple_swift,1264.0
2016-10-01,ArduPilot_ardupilot,351.0
2016-10-01,Automattic_jetpack,29.0
2016-10-01,Automattic_wpcalypso,236.0
2016-10-01,azerothcore_azerothcorewotlk,52.0
2016-10-01,Azure_azurecli,64.0
2016-10-01,Azure_azurepowershell,78.0
2016-10-01,Azure_azurerestapispecs,82.0
2016-10-01,Azure_azuresdkforjava,32.0
2016-10-01,Azure_azuresdkfornet,69.0
2016-10-01,Azure_azuresdkforpython,23.0
2016-10-01,bioconda_biocondarecipes,80.0
2016-10-01,bitcoin_bitcoin,679.0
2016-10-01,bitnami_charts,15.0
2016-10-01,ceph_ceph,248.0
2016-10-01,cilium_cilium,86.0
2016-10-01,CleverRaven_CataclysmDDA,121.0
2016-10-01,ClickHouse_ClickHouse,115.0
2016-10-01,cmssw_cmssw,66.0
2016-10-01,cockroachdb_cockroach,217.0
2016-10-01,condaforge_stagedrecipes,77.0
2016-10-01,cypressio_cypress,109.0
2016-10-01,darktableorg_darktable,44.0
2016-10-01,dbeaver_dbeaver,204.0
2016-10-01,DefinitelyTyped_DefinitelyTyped,1413.0
2016-10-01,demisto_content,5.0
2016-10-01,directus_directus,94.0
2016-10-01,docker_docs,472.0
2016-10-01,dotnet_aspnetcore,202.0
2016-10-01,dotnet_AspNetCore.Docs,422.0
2016-10-01,dotnet_docs,129.0
2016-10-01,dotnet_efcore,190.0
2016-10-01,dotnet_roslyn,314.0
2016-10-01,elastic_elasticsearch,986.0
2016-10-01,elastic_kibana,316.0
2016-10-01,electron_electron,1980.0
2016-10-01,elementor_elementor,99.0
2016-10-01,envoyproxy_envoy,91.0
2016-10-01,espressif_espidf,174.0
2016-10-01,expo_expo,93.0
2016-10-01,facebook_react,3780.0
2016-10-01,facebook_reactnative,2623.0
2016-10-01,firstcontributions_firstcontributions,35.0
2016-10-01,flutter_engine,16.0
2016-10-01,flutter_flutter,193.0
2016-10-01,gatsbyjs_gatsby,570.0
2016-10-01,gentoo_gentoo,79.0
2016-10-01,getsentry_sentry,427.0
2016-10-01,godotengine_godot,366.0
2016-10-01,golang_go,1516.0
2016-10-01,gradle_gradle,204.0
2016-10-01,grafana_grafana,595.0
2016-10-01,gravitational_teleport,1042.0
2016-10-01,grpc_grpc,517.0
2016-10-01,hashicorp_vault,284.0
2016-10-01,homeassistant_core,660.0
2016-10-01,homeassistant_frontend,37.0
2016-10-01,homeassistant_homeassistant.io,286.0
2016-10-01,Homebrew_homebrewcask,705.0
2016-10-01,Homebrew_homebrewcore,733.0
2016-10-01,influxdata_telegraf,278.0
2016-10-01,IntelRealSense_librealsense,89.0
2016-10-01,JetBrains_swot,271.0
2016-10-01,jitsi_jitsimeet,120.0
2016-10-01,jlord_patchwork,1326.0
2016-10-01,joomla_joomlacms,156.0
2016-10-01,JuliaLang_julia,299.0
2016-10-01,keycloak_keycloak,165.0
2016-10-01,kubernetes_kubernetes,1614.0
2016-10-01,kubernetes_minikube,421.0
2016-10-01,kubernetes_testinfra,23.0
2016-10-01,kubernetes_website,197.0
2016-10-01,laravel_framework,752.0
2016-10-01,macports_macportsports,59.0
2016-10-01,magento_magento2,344.0
2016-10-01,MarlinFirmware_Marlin,246.0
2016-10-01,mastodon_mastodon,792.0
2016-10-01,matplotlib_matplotlib,276.0
2016-10-01,matrixorg_synapse,124.0
2016-10-01,metabase_metabase,318.0
2016-10-01,MetaMask_metamaskextension,17.0
2016-10-01,microsoft_fluentui,56.0
2016-10-01,microsoft_TypeScript,1361.0
2016-10-01,microsoft_vcpkg,209.0
2016-10-01,microsoft_vscode,1534.0
2016-10-01,microsoft_WSL,332.0
2016-10-01,microsoftgraph_microsoftgraphdocs,74.0
2016-10-01,mrdoob_three.js,1685.0
2016-10-01,mui_materialui,1194.0
2016-10-01,neovim_neovim,411.0
2016-10-01,nextcloud_server,205.0
2016-10-01,NixOS_nixpkgs,242.0
2016-10-01,nodejs_node,2174.0
2016-10-01,obsproject_obsstudio,527.0
2016-10-01,odoo_odoo,726.0
2016-10-01,opencv_opencv,1319.0
2016-10-01,openhab_openhabaddons,95.0
2016-10-01,openjournals_jossreviews,3.0
2016-10-01,openshift_openshiftdocs,32.0
2016-10-01,openssl_openssl,406.0
2016-10-01,openwrt_openwrt,262.0
2016-10-01,oppia_oppia,99.0
2016-10-01,PaddlePaddle_Paddle,430.0
2016-10-01,pandasdev_pandas,508.0
2016-10-01,php_phpsrc,520.0
2016-10-01,pingcap_tidb,406.0
2016-10-01,postmanlabs_postmanappsupport,22.0
2016-10-01,PowerShell_PowerShell,368.0
2016-10-01,ppy_osu,164.0
2016-10-01,PrestaShop_PrestaShop,148.0
2016-10-01,prusa3d_PrusaSlicer,10.0
2016-10-01,qbittorrent_qBittorrent,125.0
2016-10-01,qgis_QGIS,104.0
2016-10-01,qmk_qmk_firmware,255.0
2016-10-01,rails_rails,965.0
2016-10-01,rancher_rancher,213.0
2016-10-01,rapid7_metasploitframework,492.0
2016-10-01,rayproject_ray,2.0
2016-10-01,redis_redis,836.0
2016-10-01,RocketChat_Rocket.Chat,732.0
2016-10-01,RPCS3_rpcs3,139.0
2016-10-01,rstudio_rstudio,51.0
2016-10-01,rustlang_rust,714.0
2016-10-01,scikitlearn_scikitlearn,1659.0
2016-10-01,scipy_scipy,184.0
2016-10-01,spack_spack,33.0
2016-10-01,spyderide_spyder,181.0
2016-10-01,storybookjs_storybook,502.0
2016-10-01,strapi_strapi,63.0
2016-10-01,symfony_symfony,374.0
2016-10-01,systemd_systemd,148.0
2016-10-01,tachiyomiorg_tachiyomi,78.0
2016-10-01,TeamNewPipe_NewPipe,46.0
2016-10-01,tensorflow_tensorflow,6826.0
2016-10-01,termux_termuxpackages,70.0
2016-10-01,tgstation_tgstation,129.0
2016-10-01,uBlockOrigin_uAssets,22.0
2016-10-01,Ultimaker_Cura,51.0
2016-10-01,vercel_next.js,5023.0
2016-10-01,webcompat_webbugs,4.0
2016-10-01,woocommerce_woocommerce,218.0
2016-10-01,xamarin_xamarinmacios,25.0
2016-10-01,xbmc_xbmc,199.0
2016-10-01,zephyrprojectrtos_zephyr,22.0
2016-10-01,ziglang_zig,25.0
2016-10-01,zulip_zulip,279.0
2016-11-01,AdguardTeam_AdguardFilters,11.0
2016-11-01,angular_angular,1484.0
2016-11-01,angular_components,1091.0
2016-11-01,ankidroid_AnkiAndroid,53.0
2016-11-01,ansible_ansible,1060.0
2016-11-01,antdesign_antdesign,2323.0
2016-11-01,apache_airflow,319.0
2016-11-01,apache_arrow,45.0
2016-11-01,apache_beam,197.0
2016-11-01,apache_flink,272.0
2016-11-01,apache_pulsar,56.0
2016-11-01,apache_shardingsphere,160.0
2016-11-01,apache_spark,1302.0
2016-11-01,apache_superset,1957.0
2016-11-01,apple_swift,995.0
2016-11-01,ArduPilot_ardupilot,363.0
2016-11-01,Automattic_jetpack,37.0
2016-11-01,Automattic_wpcalypso,226.0
2016-11-01,azerothcore_azerothcorewotlk,104.0
2016-11-01,Azure_azurecli,70.0
2016-11-01,Azure_azurepowershell,64.0
2016-11-01,Azure_azurerestapispecs,91.0
2016-11-01,Azure_azuresdkforjava,20.0
2016-11-01,Azure_azuresdkfornet,80.0
2016-11-01,Azure_azuresdkforpython,25.0
2016-11-01,bioconda_biocondarecipes,107.0
2016-11-01,bitcoin_bitcoin,696.0
2016-11-01,bitnami_charts,13.0
2016-11-01,ceph_ceph,225.0
2016-11-01,cilium_cilium,80.0
2016-11-01,CleverRaven_CataclysmDDA,161.0
2016-11-01,ClickHouse_ClickHouse,189.0
2016-11-01,cmssw_cmssw,70.0
2016-11-01,cockroachdb_cockroach,283.0
2016-11-01,condaforge_stagedrecipes,76.0
2016-11-01,cypressio_cypress,51.0
2016-11-01,darktableorg_darktable,97.0
2016-11-01,dbeaver_dbeaver,174.0
2016-11-01,DefinitelyTyped_DefinitelyTyped,1321.0
2016-11-01,demisto_content,7.0
2016-11-01,directus_directus,93.0
2016-11-01,docker_docs,352.0
2016-11-01,dotnet_aspnetcore,198.0
2016-11-01,dotnet_AspNetCore.Docs,418.0
2016-11-01,dotnet_docs,148.0
2016-11-01,dotnet_efcore,233.0
2016-11-01,dotnet_roslyn,370.0
2016-11-01,elastic_elasticsearch,1096.0
2016-11-01,elastic_kibana,357.0
2016-11-01,electron_electron,1953.0
2016-11-01,elementor_elementor,91.0
2016-11-01,envoyproxy_envoy,67.0
2016-11-01,espressif_espidf,126.0
2016-11-01,expo_expo,105.0
2016-11-01,facebook_react,3744.0
2016-11-01,facebook_reactnative,2526.0
2016-11-01,firstcontributions_firstcontributions,18.0
2016-11-01,flutter_engine,21.0
2016-11-01,flutter_flutter,228.0
2016-11-01,gatsbyjs_gatsby,1210.0
2016-11-01,gentoo_gentoo,83.0
2016-11-01,getsentry_sentry,369.0
2016-11-01,gogitea_gitea,185.0
2016-11-01,godotengine_godot,328.0
2016-11-01,golang_go,1282.0
2016-11-01,gradle_gradle,212.0
2016-11-01,grafana_grafana,1055.0
2016-11-01,gravitational_teleport,98.0
2016-11-01,grpc_grpc,475.0
2016-11-01,hashicorp_vault,400.0
2016-11-01,homeassistant_core,690.0
2016-11-01,homeassistant_frontend,19.0
2016-11-01,homeassistant_homeassistant.io,141.0
2016-11-01,Homebrew_homebrewcask,686.0
2016-11-01,Homebrew_homebrewcore,585.0
2016-11-01,influxdata_telegraf,256.0
2016-11-01,IntelRealSense_librealsense,91.0
2016-11-01,JetBrains_swot,280.0
2016-11-01,jitsi_jitsimeet,49.0
2016-11-01,jlord_patchwork,1127.0
2016-11-01,joomla_joomlacms,158.0
2016-11-01,JuliaLang_julia,247.0
2016-11-01,keycloak_keycloak,114.0
2016-11-01,kubernetes_kubernetes,1654.0
2016-11-01,kubernetes_minikube,312.0
2016-11-01,kubernetes_testinfra,23.0
2016-11-01,kubernetes_website,215.0
2016-11-01,laravel_framework,605.0
2016-11-01,macports_macportsports,116.0
2016-11-01,magento_magento2,327.0
2016-11-01,MarlinFirmware_Marlin,265.0
2016-11-01,mastodon_mastodon,423.0
2016-11-01,matplotlib_matplotlib,303.0
2016-11-01,matrixorg_synapse,126.0
2016-11-01,metabase_metabase,233.0
2016-11-01,MetaMask_metamaskextension,20.0
2016-11-01,microsoft_fluentui,684.0
2016-11-01,microsoft_TypeScript,1280.0
2016-11-01,microsoft_vcpkg,175.0
2016-11-01,microsoft_vscode,1670.0
2016-11-01,microsoft_WSL,291.0
2016-11-01,MicrosoftDocs_azuredocs,399.0
2016-11-01,microsoftgraph_microsoftgraphdocs,49.0
2016-11-01,mrdoob_three.js,1547.0
2016-11-01,mui_materialui,1223.0
2016-11-01,neovim_neovim,467.0
2016-11-01,nextcloud_server,213.0
2016-11-01,NixOS_nixpkgs,170.0
2016-11-01,nodejs_node,2008.0
2016-11-01,obsproject_obsstudio,451.0
2016-11-01,odoo_odoo,677.0
2016-11-01,opencv_opencv,1433.0
2016-11-01,openhab_openhabaddons,85.0
2016-11-01,openshift_openshiftdocs,23.0
2016-11-01,openssl_openssl,391.0
2016-11-01,openwrt_openwrt,249.0
2016-11-01,oppia_oppia,70.0
2016-11-01,PaddlePaddle_Paddle,462.0
2016-11-01,pandasdev_pandas,467.0
2016-11-01,php_phpsrc,388.0
2016-11-01,pingcap_tidb,424.0
2016-11-01,postmanlabs_postmanappsupport,29.0
2016-11-01,PowerShell_PowerShell,432.0
2016-11-01,ppy_osu,102.0
2016-11-01,PrestaShop_PrestaShop,251.0
2016-11-01,prusa3d_PrusaSlicer,69.0
2016-11-01,qbittorrent_qBittorrent,93.0
2016-11-01,qgis_QGIS,82.0
2016-11-01,qmk_qmk_firmware,205.0
2016-11-01,rails_rails,975.0
2016-11-01,rancher_rancher,309.0
2016-11-01,rapid7_metasploitframework,554.0
2016-11-01,rayproject_ray,9.0
2016-11-01,redis_redis,834.0
2016-11-01,RocketChat_Rocket.Chat,686.0
2016-11-01,RPCS3_rpcs3,79.0
2016-11-01,rstudio_rstudio,88.0
2016-11-01,rustlang_rust,601.0
2016-11-01,scikitlearn_scikitlearn,1432.0
2016-11-01,scipy_scipy,151.0
2016-11-01,spack_spack,46.0
2016-11-01,spyderide_spyder,147.0
2016-11-01,storybookjs_storybook,490.0
2016-11-01,strapi_strapi,103.0
2016-11-01,symfony_symfony,445.0
2016-11-01,systemd_systemd,132.0
2016-11-01,tachiyomiorg_tachiyomi,50.0
2016-11-01,TeamNewPipe_NewPipe,46.0
2016-11-01,tensorflow_tensorflow,6711.0
2016-11-01,termux_termuxpackages,45.0
2016-11-01,tgstation_tgstation,107.0
2016-11-01,uBlockOrigin_uAssets,23.0
2016-11-01,Ultimaker_Cura,36.0
2016-11-01,vercel_next.js,2333.0
2016-11-01,webcompat_webbugs,12.0
2016-11-01,woocommerce_woocommerce,241.0
2016-11-01,xamarin_xamarinmacios,26.0
2016-11-01,xbmc_xbmc,238.0
2016-11-01,zephyrprojectrtos_zephyr,28.0
2016-11-01,ziglang_zig,9.0
2016-11-01,zulip_zulip,298.0
2016-12-01,AdguardTeam_AdguardFilters,3.0
2016-12-01,angular_angular,1812.0
2016-12-01,angular_components,1052.0
2016-12-01,ankidroid_AnkiAndroid,41.0
2016-12-01,ansible_ansible,1331.0
2016-12-01,antdesign_antdesign,1510.0
2016-12-01,apache_airflow,287.0
2016-12-01,apache_arrow,47.0
2016-12-01,apache_beam,124.0
2016-12-01,apache_flink,224.0
2016-12-01,apache_hudi,10.0
2016-12-01,apache_pulsar,54.0
2016-12-01,apache_shardingsphere,214.0
2016-12-01,apache_spark,1334.0
2016-12-01,apache_superset,1217.0
2016-12-01,apple_swift,942.0
2016-12-01,ArduPilot_ardupilot,350.0
2016-12-01,Automattic_jetpack,26.0
2016-12-01,Automattic_wpcalypso,205.0
2016-12-01,azerothcore_azerothcorewotlk,55.0
2016-12-01,Azure_azurecli,52.0
2016-12-01,Azure_azurepowershell,60.0
2016-12-01,Azure_azurerestapispecs,46.0
2016-12-01,Azure_azuresdkforjava,35.0
2016-12-01,Azure_azuresdkfornet,61.0
2016-12-01,Azure_azuresdkforpython,18.0
2016-12-01,bioconda_biocondarecipes,63.0
2016-12-01,bitcoin_bitcoin,716.0
2016-12-01,bitnami_charts,6.0
2016-12-01,ceph_ceph,284.0
2016-12-01,cilium_cilium,33.0
2016-12-01,CleverRaven_CataclysmDDA,105.0
2016-12-01,ClickHouse_ClickHouse,123.0
2016-12-01,cmssw_cmssw,60.0
2016-12-01,cockroachdb_cockroach,219.0
2016-12-01,condaforge_stagedrecipes,68.0
2016-12-01,cypressio_cypress,51.0
2016-12-01,darktableorg_darktable,132.0
2016-12-01,dbeaver_dbeaver,205.0
2016-12-01,DefinitelyTyped_DefinitelyTyped,1155.0
2016-12-01,demisto_content,2.0
2016-12-01,directus_directus,64.0
2016-12-01,docker_docs,290.0
2016-12-01,dotnet_aspnetcore,160.0
2016-12-01,dotnet_AspNetCore.Docs,421.0
2016-12-01,dotnet_docs,131.0
2016-12-01,dotnet_efcore,207.0
2016-12-01,dotnet_roslyn,287.0
2016-12-01,elastic_elasticsearch,966.0
2016-12-01,elastic_kibana,357.0
2016-12-01,electron_electron,1871.0
2016-12-01,elementor_elementor,76.0
2016-12-01,envoyproxy_envoy,49.0
2016-12-01,espressif_espidf,151.0
2016-12-01,expo_expo,78.0
2016-12-01,facebook_react,3227.0
2016-12-01,facebook_reactnative,2310.0
2016-12-01,firstcontributions_firstcontributions,17.0
2016-12-01,flutter_engine,18.0
2016-12-01,flutter_flutter,102.0
2016-12-01,gatsbyjs_gatsby,474.0
2016-12-01,gentoo_gentoo,78.0
2016-12-01,getsentry_sentry,327.0
2016-12-01,gogitea_gitea,578.0
2016-12-01,godotengine_godot,349.0
2016-12-01,golang_go,1261.0
2016-12-01,gradle_gradle,205.0
2016-12-01,grafana_grafana,885.0
2016-12-01,gravitational_teleport,154.0
2016-12-01,grpc_grpc,510.0
2016-12-01,hashicorp_vault,230.0
2016-12-01,homeassistant_core,733.0
2016-12-01,homeassistant_frontend,27.0
2016-12-01,homeassistant_homeassistant.io,232.0
2016-12-01,Homebrew_homebrewcask,626.0
2016-12-01,Homebrew_homebrewcore,504.0
2016-12-01,influxdata_telegraf,239.0
2016-12-01,IntelRealSense_librealsense,72.0
2016-12-01,istio_istio,13.0
2016-12-01,JetBrains_swot,202.0
2016-12-01,jitsi_jitsimeet,63.0
2016-12-01,jlord_patchwork,1334.0
2016-12-01,joomla_joomlacms,120.0
2016-12-01,JuliaLang_julia,219.0
2016-12-01,keycloak_keycloak,115.0
2016-12-01,kubernetes_kubernetes,1713.0
2016-12-01,kubernetes_minikube,382.0
2016-12-01,kubernetes_testinfra,19.0
2016-12-01,kubernetes_website,267.0
2016-12-01,kubevirt_kubevirt,12.0
2016-12-01,laravel_framework,591.0
2016-12-01,llvm_llvmproject,3.0
2016-12-01,macports_macportsports,74.0
2016-12-01,magento_magento2,315.0
2016-12-01,MarlinFirmware_Marlin,369.0
2016-12-01,mastodon_mastodon,98.0
2016-12-01,matplotlib_matplotlib,299.0
2016-12-01,matrixorg_synapse,141.0
2016-12-01,metabase_metabase,301.0
2016-12-01,MetaMask_metamaskextension,20.0
2016-12-01,microsoft_fluentui,59.0
2016-12-01,microsoft_TypeScript,1144.0
2016-12-01,microsoft_vcpkg,110.0
2016-12-01,microsoft_vscode,1610.0
2016-12-01,microsoft_WSL,236.0
2016-12-01,MicrosoftDocs_azuredocs,521.0
2016-12-01,microsoftgraph_microsoftgraphdocs,71.0
2016-12-01,mrdoob_three.js,1478.0
2016-12-01,mui_materialui,1143.0
2016-12-01,neovim_neovim,508.0
2016-12-01,nextcloud_server,252.0
2016-12-01,NixOS_nixpkgs,183.0
2016-12-01,nodejs_node,1944.0
2016-12-01,obsproject_obsstudio,454.0
2016-12-01,odoo_odoo,661.0
2016-12-01,opencv_opencv,1475.0
2016-12-01,openhab_openhabaddons,98.0
2016-12-01,openjournals_jossreviews,4.0
2016-12-01,openshift_openshiftdocs,45.0
2016-12-01,openshift_release,4.0
2016-12-01,openssl_openssl,367.0
2016-12-01,openwrt_openwrt,254.0
2016-12-01,oppia_oppia,40.0
2016-12-01,PaddlePaddle_Paddle,346.0
2016-12-01,pandasdev_pandas,629.0
2016-12-01,php_phpsrc,445.0
2016-12-01,pingcap_tidb,611.0
2016-12-01,postmanlabs_postmanappsupport,49.0
2016-12-01,PowerShell_PowerShell,292.0
2016-12-01,ppy_osu,162.0
2016-12-01,PrestaShop_PrestaShop,165.0
2016-12-01,prusa3d_PrusaSlicer,65.0
2016-12-01,qbittorrent_qBittorrent,123.0
2016-12-01,qgis_QGIS,79.0
2016-12-01,qmk_qmk_firmware,204.0
2016-12-01,rails_rails,988.0
2016-12-01,rancher_rancher,290.0
2016-12-01,rapid7_metasploitframework,452.0
2016-12-01,rayproject_ray,27.0
2016-12-01,redis_redis,876.0
2016-12-01,RocketChat_Rocket.Chat,698.0
2016-12-01,RPCS3_rpcs3,107.0
2016-12-01,rstudio_rstudio,60.0
2016-12-01,rustlang_rust,724.0
2016-12-01,scikitlearn_scikitlearn,1305.0
2016-12-01,scipy_scipy,175.0
2016-12-01,spack_spack,36.0
2016-12-01,spyderide_spyder,147.0
2016-12-01,storybookjs_storybook,504.0
2016-12-01,strapi_strapi,82.0
2016-12-01,symfony_symfony,572.0
2016-12-01,systemd_systemd,141.0
2016-12-01,tachiyomiorg_tachiyomi,86.0
2016-12-01,TeamNewPipe_NewPipe,57.0
2016-12-01,tensorflow_tensorflow,7233.0
2016-12-01,termux_termuxpackages,70.0
2016-12-01,tgstation_tgstation,143.0
2016-12-01,uBlockOrigin_uAssets,25.0
2016-12-01,Ultimaker_Cura,58.0
2016-12-01,vercel_next.js,1252.0
2016-12-01,webcompat_webbugs,9.0
2016-12-01,woocommerce_woocommerce,180.0
2016-12-01,xamarin_xamarinmacios,31.0
2016-12-01,xbmc_xbmc,357.0
2016-12-01,zephyrprojectrtos_zephyr,28.0
2016-12-01,ziglang_zig,6.0
2016-12-01,zulip_zulip,419.0
2017-01-01,AdguardTeam_AdguardFilters,11.0
2017-01-01,angular_angular,1604.0
2017-01-01,angular_components,914.0
2017-01-01,ankidroid_AnkiAndroid,67.0
2017-01-01,ansible_ansible,1441.0
2017-01-01,antdesign_antdesign,1072.0
2017-01-01,apache_airflow,338.0
2017-01-01,apache_arrow,85.0
2017-01-01,apache_beam,402.0
2017-01-01,apache_flink,247.0
2017-01-01,apache_hudi,15.0
2017-01-01,apache_pulsar,69.0
2017-01-01,apache_shardingsphere,136.0
2017-01-01,apache_spark,1017.0
2017-01-01,apache_superset,938.0
2017-01-01,apple_swift,1917.0
2017-01-01,ArduPilot_ardupilot,295.0
2017-01-01,Automattic_jetpack,40.0
2017-01-01,Automattic_wpcalypso,253.0
2017-01-01,azerothcore_azerothcorewotlk,43.0
2017-01-01,Azure_azurecli,67.0
2017-01-01,Azure_azurepowershell,80.0
2017-01-01,Azure_azurerestapispecs,43.0
2017-01-01,Azure_azuresdkforjava,12.0
2017-01-01,Azure_azuresdkfornet,78.0
2017-01-01,Azure_azuresdkforpython,32.0
2017-01-01,bioconda_biocondarecipes,114.0
2017-01-01,bitcoin_bitcoin,786.0
2017-01-01,bitnami_charts,5.0
2017-01-01,ceph_ceph,481.0
2017-01-01,cilium_cilium,19.0
2017-01-01,CleverRaven_CataclysmDDA,78.0
2017-01-01,ClickHouse_ClickHouse,101.0
2017-01-01,cmssw_cmssw,94.0
2017-01-01,cockroachdb_cockroach,223.0
2017-01-01,condaforge_stagedrecipes,82.0
2017-01-01,cypressio_cypress,86.0
2017-01-01,darktableorg_darktable,62.0
2017-01-01,dbeaver_dbeaver,266.0
2017-01-01,DefinitelyTyped_DefinitelyTyped,1341.0
2017-01-01,demisto_content,10.0
2017-01-01,directus_directus,84.0
2017-01-01,docker_docs,437.0
2017-01-01,dotnet_aspnetcore,156.0
2017-01-01,dotnet_AspNetCore.Docs,451.0
2017-01-01,dotnet_docs,165.0
2017-01-01,dotnet_efcore,205.0
2017-01-01,dotnet_roslyn,285.0
2017-01-01,elastic_elasticsearch,1892.0
2017-01-01,elastic_kibana,349.0
2017-01-01,electron_electron,2050.0
2017-01-01,elementor_elementor,52.0
2017-01-01,envoyproxy_envoy,104.0
2017-01-01,espressif_espidf,167.0
2017-01-01,expo_expo,93.0
2017-01-01,facebook_react,4256.0
2017-01-01,facebook_reactnative,2199.0
2017-01-01,firstcontributions_firstcontributions,102.0
2017-01-01,flutter_engine,30.0
2017-01-01,flutter_flutter,227.0
2017-01-01,gatsbyjs_gatsby,854.0
2017-01-01,gentoo_gentoo,109.0
2017-01-01,getsentry_sentry,326.0
2017-01-01,gogitea_gitea,1683.0
2017-01-01,godotengine_godot,418.0
2017-01-01,golang_go,2239.0
2017-01-01,gradle_gradle,205.0
2017-01-01,grafana_grafana,769.0
2017-01-01,gravitational_teleport,175.0
2017-01-01,grpc_grpc,461.0
2017-01-01,hashicorp_vault,283.0
2017-01-01,homeassistant_core,933.0
2017-01-01,homeassistant_frontend,30.0
2017-01-01,homeassistant_homeassistant.io,270.0
2017-01-01,Homebrew_homebrewcask,657.0
2017-01-01,Homebrew_homebrewcore,624.0
2017-01-01,influxdata_telegraf,272.0
2017-01-01,IntelRealSense_librealsense,66.0
2017-01-01,istio_istio,14.0
2017-01-01,JetBrains_swot,258.0
2017-01-01,jitsi_jitsimeet,85.0
2017-01-01,jlord_patchwork,1207.0
2017-01-01,joomla_joomlacms,116.0
2017-01-01,JuliaLang_julia,360.0
2017-01-01,keycloak_keycloak,142.0
2017-01-01,kubernetes_kubernetes,1470.0
2017-01-01,kubernetes_minikube,343.0
2017-01-01,kubernetes_testinfra,28.0
2017-01-01,kubernetes_website,268.0
2017-01-01,kubevirt_kubevirt,164.0
2017-01-01,laravel_framework,722.0
2017-01-01,macports_macportsports,64.0
2017-01-01,magento_magento2,367.0
2017-01-01,MarlinFirmware_Marlin,385.0
2017-01-01,mastodon_mastodon,329.0
2017-01-01,matplotlib_matplotlib,433.0
2017-01-01,matrixorg_synapse,141.0
2017-01-01,metabase_metabase,301.0
2017-01-01,MetaMask_metamaskextension,33.0
2017-01-01,microsoft_fluentui,96.0
2017-01-01,microsoft_TypeScript,1179.0
2017-01-01,microsoft_vcpkg,70.0
2017-01-01,microsoft_vscode,2159.0
2017-01-01,microsoft_WSL,227.0
2017-01-01,MicrosoftDocs_azuredocs,548.0
2017-01-01,microsoftgraph_microsoftgraphdocs,56.0
2017-01-01,mrdoob_three.js,2225.0
2017-01-01,mui_materialui,1041.0
2017-01-01,neovim_neovim,480.0
2017-01-01,nextcloud_server,267.0
2017-01-01,NixOS_nixpkgs,232.0
2017-01-01,nodejs_node,2477.0
2017-01-01,obsproject_obsstudio,442.0
2017-01-01,odoo_odoo,698.0
2017-01-01,opencv_opencv,1372.0
2017-01-01,openhab_openhabaddons,185.0
2017-01-01,openjournals_jossreviews,2.0
2017-01-01,openshift_openshiftdocs,33.0
2017-01-01,openshift_release,6.0
2017-01-01,openssl_openssl,417.0
2017-01-01,openwrt_openwrt,222.0
2017-01-01,oppia_oppia,72.0
2017-01-01,PaddlePaddle_Paddle,337.0
2017-01-01,pandasdev_pandas,901.0
2017-01-01,php_phpsrc,937.0
2017-01-01,pingcap_tidb,1053.0
2017-01-01,postmanlabs_postmanappsupport,61.0
2017-01-01,PowerShell_PowerShell,385.0
2017-01-01,ppy_osu,88.0
2017-01-01,PrestaShop_PrestaShop,178.0
2017-01-01,prusa3d_PrusaSlicer,36.0
2017-01-01,pytorch_pytorch,3257.0
2017-01-01,qbittorrent_qBittorrent,132.0
2017-01-01,qgis_QGIS,96.0
2017-01-01,qmk_qmk_firmware,290.0
2017-01-01,rails_rails,1772.0
2017-01-01,rancher_rancher,286.0
2017-01-01,rapid7_metasploitframework,430.0
2017-01-01,rayproject_ray,32.0
2017-01-01,redis_redis,1384.0
2017-01-01,renovatebot_renovate,65.0
2017-01-01,RocketChat_Rocket.Chat,659.0
2017-01-01,RPCS3_rpcs3,214.0
2017-01-01,rstudio_rstudio,84.0
2017-01-01,rustlang_rust,1674.0
2017-01-01,scikitlearn_scikitlearn,1301.0
2017-01-01,scipy_scipy,168.0
2017-01-01,spack_spack,47.0
2017-01-01,spyderide_spyder,140.0
2017-01-01,storybookjs_storybook,570.0
2017-01-01,strapi_strapi,82.0
2017-01-01,symfony_symfony,489.0
2017-01-01,systemd_systemd,137.0
2017-01-01,tachiyomiorg_tachiyomi,80.0
2017-01-01,tachiyomiorg_tachiyomiextensions,16.0
2017-01-01,TeamNewPipe_NewPipe,81.0
2017-01-01,tensorflow_tensorflow,7355.0
2017-01-01,termux_termuxpackages,78.0
2017-01-01,tgstation_tgstation,156.0
2017-01-01,uBlockOrigin_uAssets,11.0
2017-01-01,Ultimaker_Cura,64.0
2017-01-01,vercel_next.js,1176.0
2017-01-01,webcompat_webbugs,5.0
2017-01-01,woocommerce_woocommerce,238.0
2017-01-01,xamarin_xamarinmacios,18.0
2017-01-01,xbmc_xbmc,342.0
2017-01-01,zephyrprojectrtos_zephyr,28.0
2017-01-01,ziglang_zig,27.0
2017-01-01,zulip_zulip,270.0
2017-02-01,AdguardTeam_AdguardFilters,7.0
2017-02-01,angular_angular,1805.0
2017-02-01,angular_components,886.0
2017-02-01,ankidroid_AnkiAndroid,64.0
2017-02-01,ansible_ansible,1268.0
2017-02-01,antdesign_antdesign,1653.0
2017-02-01,apache_airflow,336.0
